Continent,Country,Location Chinese,Location in English,Current Location,Latitude,Longitude,Business Name Chinese,Business Name English,Sector,Sub-Category
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,經綸車衣,"Kung Lung, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,公和當押,"Kung Wo Art, Pawn Shop.",Finance and Insurance,Pawn Shop
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,公源雜貨,"Kung Yuen, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣祥車衣,"Kwong Chong, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣興雜貨,"Kwong Hing, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣生車衣,"Kwong Sang, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣信泰雜貨,"Kwong Shun Tai & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣勝榮雜貨,"Kwong Sing Wing, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣泰源綢緞,"Kwong Tai Yuen, Silk Goods.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣華昌什衣,"Kwong Wah Chong, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣怡興雜貨,"Kwong Yee Hing, General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,劉滿靴店,"Lau Moon, Shoes.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,利記鮮魚,"Lee Kee, Fish Monger.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,李夢九代理案件,"LEE MONG KOW, Attorney-at-Law.",Professional,Legal services
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,羅源生車衣,"Loo Yuen Sang, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,聯安昌雜貨,"Lun On Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,萬昌雜貨,"Man Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,萬育堂藥材,"Man York Tong & Co., Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,萬源雜貨,"Man Yuen & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,馬廣華雜貨,"Mar Kwong Wah, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,美興首飾,"Mea Hing, Jewelry.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,南生隆雜貨,"Nam Sang Lung & Co., Gen. Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,安興呂宋煙,"On Hing, Cigars.",Retail Trade,Miscellaneous Store Retailers
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,品花雜貨,"Ping Far, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,昆昌雜貨,"Quon Chong & Co,  General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,均安雜貨,"Quon On & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣安隆雜貨,"Quong On Lung, General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣萬豐綢緞布疋,"QUONG MAN FUNG & CO., Silks.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,廣源昌車衣,"Quong Yuen Chong & Co., Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,生源車衣,"Sang Yuen & Co., Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,信華雜貨,"Shon Wah & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,信源雜貨,"Shon Yuen & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,成利雜貨,"Sing Lee & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,時昌首飾,"Sue Chong & Co., Jewelry.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,泗和白鐵,"Sue Wo & Co., Hardware.",Retail Trade,Tobacco Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,新新車衣,"Sun Sun, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,泰昌隆雜貨,"Tai Chong Lung & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,泰真車衣,"Tai Chun, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,泰興理髮,"Tai Hing & Co., Barber Shop.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,泰安雜貨,"Tai On & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,南興公司什貨,"Nam Hing & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,華昌隆什貨,"Wah Chong Lung & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,華綸什貨,"Wah Lun & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,華隆什貨,"Wah Lung & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,華新藥材,"Wah Sun & Co., Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,華英泰雜貨,"Wah Ying Tai & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,華源集貨,"WAH YUEN & CO., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永銓首飾,"Wing Chin & Co., Jewelry.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永祥綢緞,"Wing Chong & Co., Silk Goods.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,榮昌隆車衣,"Wing Chong Lung & Co., Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永昌泰鮮魚,"Wing Chong Tai & Co., Fish Mongers.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永福源車衣,"Wing Fook Yuen & Co., Clothing Fact'y.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永同源雜貨,"Wing Hong Yuen & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永記雜貨,"Wing Kee & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,榮記雜貨,"Wing Kee & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永隆雜貨,"Wing Lung & Co, General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永安寫字樓,"Wing On & Co., Employment Office.","Administrative and support, waste management and remediation services", Employment services
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永安祥雜貨,"Wing On Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永和泰雜貨,"Wing Wo Tai & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,永源車衣,"Wing Yuen & Co., Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,和安昌雜貨,"Wo On Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,和怡藥材,"Wo Yee & Co., Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,人和車衣,"Yan Wo & Co., Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,裕綸集貨,"YEE LUN & CO., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,怡和理髮,"Yee Wo & Co., Barber Shop.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,益隆車衣,"Yick Lung & Co., Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,養壽堂藥材,"Young San Tong & Co., Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,源隆雜貨,"Yuen Lung & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,源安栈餅食,"Yuen On Chun & Co., Bakery.",Manufacturing,Food Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,如意館酒晏,"Yue Yee Quon & Co., Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 根麼埠,"Canmore, NWT","CANMORE, AB",51.08335,-115.35206,國民黨會所,Chung Hwa National Club.,Other Services (except Public Administration),Political organizations
North America,Canada,英屬加拿大西北方 根麼埠,"Canmore, NWT","CANMORE, AB",51.08335,-115.35206,李百昌餐館,"Lee Pack Chong, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 根麼埠,"Canmore, NWT","CANMORE, AB",51.08335,-115.35206,樂記雜貨,"Look Kee, Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 根麼埠,"Canmore, NWT","CANMORE, AB",51.08335,-115.35206,成明什貨,"Sing Min, Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 根麼埠,"Canmore, NWT","CANMORE, AB",51.08335,-115.35206,華昌洗衣,"Wah Chung, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 根麼埠,"Canmore, NWT","CANMORE, AB",51.08335,-115.35206,黃金聲洗衣,"Wong Kim Sing, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 卡市姐市埠,"Carstairs, NWT","CARSTAIRS, AB",51.56681,-114.102,萬泰洗衣,"Man Toi & Co., Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 卡市姐市埠,"Carstairs, NWT","CARSTAIRS, AB",51.56681,-114.102,馬釗餐館,"Mar Joe, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 咕文埠,"Coleman, NWT","COLEMAN, AB",49.63332,-114.502,廣源昌雜貨,"Kwong Yuen Chung, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 哥老市裴埠,"Crossfield, NWT","CROSSFIELD, AB",51.43341,-114.03528,廣記洗衣,"Quong Kee, General Merchandise.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 姊市倫埠,"Daysland, NWT","DAYSLAND, AB",52.86684,-112.25184,三益餐館,"Sam Yick, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 節衣表里埠,"Didsbury, NWT","DIDSBURY, AB",51.66681,-114.13529,阻治昇餐館,"Geo. Sing, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,比泗洗衣,"British Columbia, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,昌義洗衣,"Chung Gee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,嘉蘭餐館,"Grand Restaurant., Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,恒盛什貨,"Hong Sing & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,恒泰什貨,"Hong Tai & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,合記洗衣,"Hop Kee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,廣利源什貨,"Kwong Lee Yuen & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,黄集綸餐館,"National, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,紐約餐館,"New York Restaurant., Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,黃福餐館,"The Royal Restaurant., Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 狄文頓埠,"Edmonton, NWT","EDMONTON, AB",53.55014,-113.46871,怡和洗衣,"Yee Wo, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 顚汝市啡頓埠,"Innisfail, NWT","INNISFAIL, AB",52.02688,-113.95071,合和洗衣館,"Hop Wah, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 顚汝市啡頓埠,"Innisfail, NWT","INNISFAIL, AB",52.02688,-113.95071,同益雜貨,"Hung Yuck & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 顚汝市啡頓埠,"Innisfail, NWT","INNISFAIL, AB",52.02688,-113.95071,三榮洗衣,"Sam Wing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 拉冚比埠,"Lacombe, NWT","LACOMBE, AB",52.46681,-113.7353,合昌雜貨,"Hop Chung, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,炳和瓜菜,"Bing Wo & Co., Vegetables",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,紹三生菓,"Chow Sam, Fruits",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,恆利雜貨,"Hong Lee & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,周廣雜貨,"Joe Quong & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,梁秋生菓,"Long Chow, Fruits",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,美南居酒晏,"Me Nam Guy, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,廣生油糖,"QUONG SANG & CO., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,三利洗衣館,"Sam Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,永同利雜貨,"Sun Hong Lee, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 笠付布列珠埠,"Lethbridge, NWT","LETHBRIDGE, AB",49.69999,-112.81856,永隆衣館,"Wing Lung, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,國民黨會所,Chinese Empire Reform Association,Other Services (except Public Administration),Political organizations
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,昌隆雜貨,"Chong Lung & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,兆三生菓,"Chow Sam & Co., Fruits.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,廣生隆雜貨,"Kwong Sang Lung & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,廣益雜貨,"Kwong Yick & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,李勝衣館,"Lee Kee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,馬記衣館,"Mar Kee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,生記生菓茶菜,"Sang Kee, Fruits and Vegetables",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大西北方 麥孔路埠,"Macleod, NWT","Fort MACLEOD, AB",49.71671,-113.41857,永利源雜貨,"Wing Lee Yuen & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 力姬租姬市埠,"Okotoka, NWT","Okotoks, AB",50.72885,-113.98281,萬昌雜貨,"Man Chong & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 力姬租姬市埠,"Okotoka, NWT","Okotoks, AB",50.72885,-113.98281,新生隆餐館,"Sun Sang Lung, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 力姬租姬市埠,"Okotoka, NWT","Okotoks, AB",50.72885,-113.98281,市打餐館,"The Star Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 力姬租姬市埠,"Okotoka, NWT","Okotoks, AB",50.72885,-113.98281,馬本瑤油糖雜貨,"WAH KING, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 阿路市埠,"Olds, NWT","OLDS, AB",51.78341,-114.10199,黃文燦餐館,"Wong Pong, Bakery and Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 片治姫力埠,"Pincher Creek, NWT","PINCHER CREEK, AB",49.48328,-113.95195,差利余洗衣,"Charlie Yee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 片治姫力埠,"Pincher Creek, NWT","PINCHER CREEK, AB",49.48328,-113.95195,萬勝雜貨,"Man Sing & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 片治姫力埠,"Pincher Creek, NWT","PINCHER CREEK, AB",49.48328,-113.95195,和源油糖雜貨,"Wo Yuen & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 釐文埠,"Raymond, NWT","RAYMOND, AB",49.46242,-112.65632,三利洗衣,"Sam Kee & Co., Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 釐文埠,"Raymond, NWT","RAYMOND, AB",49.46242,-112.65632,永來餐館,"Wing Loy, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 力姐埠,"Red Deer, NWT","RED DEER, AB",52.26682,-113.802,華芳棧雜貨,"F. Wah John & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 力姐埠,"Red Deer, NWT","RED DEER, AB",52.26682,-113.802,同利餐館,"Hong Lee, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 力姐埠,"Red Deer, NWT","RED DEER, AB",52.26682,-113.802,馬存兆餐館,"Mar Lee, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 力姐埠,"Red Deer, NWT","RED DEER, AB",52.26682,-113.802,三利雜貨,"Sam Lee & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 雪自罅埠,"Stettler, NWT","STETTLER, AB",52.31683,-112.71861,隆興餐館,"Lang Hin, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 雪自罅埠,"Stettler, NWT","STETTLER, AB",52.31683,-112.71861,利興洗衣,"Lee Hing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 雪自罅埠,"Stettler, NWT","STETTLER, AB",52.31683,-112.71861,榮隆餐館,"Wing Lang, Restaurant, Candy and Fruits",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 士子列干拿埠,"Strathcona, NWT","STRATHCONA, AB",53.52083,-113.48333,紐頃崙餐館,"New England Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 士子列干拿埠,"Strathcona, NWT","STRATHCONA, AB",53.52083,-113.48333,來路餐館,"Royal Cafe, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 士子列干拿埠,"Strathcona, NWT","STRATHCONA, AB",53.52083,-113.48333,三昌雜貨,"Sam Chung, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 士子列干拿埠,"Strathcona, NWT","STRATHCONA, AB",53.52083,-113.48333,三利洗衣,"Sam Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 士子列干拿埠,"Strathcona, NWT","STRATHCONA, AB",53.52083,-113.48333,和利雜貨,"Wo Lee, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 委哥委利埠,"Vegreville, NWT","VEGREVILLE, AB",53.50015,-112.05182,差利揚洗衣,"Chas. Young, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 委哥委利埠,"Vegreville, NWT","VEGREVILLE, AB",53.50015,-112.05182,馬頌餐館,"Mar Dom, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 南頓又名赧頓埠,"Nanton, NWT","NANTON, AB",50.35008,-113.76866,雷記洗衣,"Louie Kee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 南頓又名赧頓埠,"Nanton, NWT","NANTON, AB",50.35008,-113.76866,馥玉洗衣,"Mar Gook, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 南頓又名赧頓埠,"Nanton, NWT","NANTON, AB",50.35008,-113.76866,參勝洗衣,"Tom Sing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 亞拉蜜打埠,"Alameda, NWT","ALAMEDA, SK",49.26675,-102.2842,利英雜貨,"Li Ying & Co., General Merchandise",Retail Trade,General Merchandise
